user_id,job_id,action_type
113,382,view
754,145,view
223,112,save
494,90,apply
111,330,save
353,76,view
159,1,view
503,263,view
944,419,save
766,83,view
624,264,apply
16,26,apply
85,465,apply
689,287,apply
477,222,save
176,217,apply
730,394,save
583,6,view
418,496,save
118,96,save
148,251,save
571,411,view
598,218,apply
856,245,apply
416,425,apply
407,264,view
237,15,save
320,324,apply
388,99,apply
617,261,apply
567,420,apply
953,493,view
959,421,save
740,173,save
298,111,apply
428,27,view
376,500,save
459,276,apply
572,385,view
183,276,view
400,134,view
365,130,apply
488,323,view
723,164,view
963,100,save
921,199,save
230,194,view
398,415,view
637,420,apply
489,389,apply
111,365,save
311,275,apply
843,244,save
609,17,save
5,184,save
86,466,view
456,307,apply
183,492,view
520,226,apply
817,25,view
819,9,view
501,41,apply
904,135,view
198,373,view
831,95,save
92,415,save
843,321,save
353,422,view
952,85,apply
293,7,view
339,322,view
738,190,save
15,354,apply
175,452,apply
356,319,apply
283,70,view
334,32,apply
807,84,apply
490,275,view
439,130,save
768,177,view
681,217,view
361,180,save
293,276,apply
290,134,view
278,1,apply
219,486,view
737,327,save
683,316,view
65,437,view
867,264,save
265,99,apply
580,234,save
315,140,view
665,370,apply
305,19,apply
129,412,save
270,120,view
589,16,apply
64,160,apply
609,374,apply
417,35,apply
963,115,view
503,493,save
831,468,view
247,289,view
115,152,save
907,410,view
353,97,apply
249,426,view
49,483,save
25,427,save
578,175,view
467,103,apply
355,69,apply
154,155,apply
567,445,view
416,482,view
226,23,apply
864,459,view
507,273,apply
796,31,apply
599,487,apply
691,122,apply
17,199,apply
451,203,view
922,199,view
489,300,save
583,210,apply
925,421,apply
543,466,save
618,302,save
38,118,save
122,12,save
824,367,view
29,365,apply
554,23,view
295,63,apply
9,330,apply
262,460,view
658,114,view
907,70,view
248,95,save
548,315,save
691,306,save
607,264,view
64,424,apply
815,375,view
491,228,apply
913,308,apply
630,43,apply
379,360,save
124,92,view
596,296,apply
41,81,view
163,240,apply
817,413,apply
555,62,apply
546,38,view
1,236,view
897,485,apply
347,209,apply
534,115,view
539,436,view
272,427,apply
499,54,save
535,360,view
654,125,save
468,346,view
557,98,save
21,443,save
710,123,save
493,360,view
333,349,save
975,398,apply
113,498,save
130,266,save
52,404,view
849,357,apply
206,358,save
177,78,save
64,88,save
705,182,view
861,437,save
61,345,save
587,373,apply
589,6,save
967,13,view
731,396,apply
89,385,apply
462,342,apply
26,424,apply
787,100,view
810,342,apply
167,20,view
621,195,save
466,48,save
619,420,save
134,276,view
739,261,save
280,350,save
204,326,save
927,86,save
152,103,save
311,437,save
382,77,save
30,361,view
240,28,view
590,361,apply
338,353,save
979,380,view
443,39,view
388,312,apply
389,30,save
266,324,view
974,31,apply
406,230,apply
131,436,save
748,303,save
386,176,view
927,405,apply
197,344,view
469,63,view
153,396,view
243,328,view
665,452,apply
304,119,apply
593,288,save
535,133,apply
838,112,apply
780,8,apply
849,50,apply
159,495,view
565,398,save
479,30,view
471,195,view
190,13,save
922,187,apply
481,119,save
118,292,apply
322,393,view
303,472,apply
545,476,view
495,323,apply
550,411,save
28,371,view
201,194,apply
139,130,apply
610,12,apply
813,453,save
257,499,apply
309,451,apply
273,129,view
182,117,view
527,228,view
981,311,view
702,150,view
762,14,view
905,433,save
819,193,save
185,298,save
658,347,view
705,88,view
481,301,view
172,341,apply
986,476,view
596,170,view
546,187,view
152,144,view
824,213,view
433,294,view
961,489,save
471,416,apply
503,225,save
319,494,apply
106,4,apply
822,308,save
17,307,view
146,437,view
855,244,apply
468,305,view
311,392,view
260,158,view
160,32,apply
291,274,view
578,55,apply
810,276,apply
849,444,save
582,317,view
863,324,save
743,92,save
356,358,save
469,170,view
592,273,apply
740,336,save
339,437,view
20,74,view
762,475,save
356,40,save
381,249,view
835,381,save
173,129,view
155,132,view
832,28,view
530,166,apply
928,108,save
688,131,apply
185,239,save
797,431,view
716,147,view
728,39,save
554,208,save
401,215,save
704,111,apply
36,328,apply
1,354,save
438,326,apply
35,388,view
363,88,view
328,112,view
391,196,save
50,67,view
804,178,apply
794,469,apply
217,336,apply
447,74,apply
864,335,apply
676,151,save
617,497,apply
202,206,save
463,337,view
362,288,view
578,369,view
328,458,save
365,47,apply
161,42,save
834,10,save
833,13,view
49,333,apply
679,208,save
278,235,save
415,432,save
210,380,view
468,304,view
70,240,apply
379,363,apply
274,381,apply
658,69,save
941,225,view
889,13,apply
86,302,apply
429,216,save
315,340,save
650,495,view
361,257,apply
387,279,view
646,242,save
110,414,view
944,70,view
453,157,save
700,397,apply
990,109,apply
287,195,save
998,358,view
383,59,apply
585,461,view
23,40,view
251,421,apply
282,354,save
555,22,view
465,338,apply
55,482,save
76,55,apply
761,272,save
130,167,save
500,116,apply
735,106,apply
99,375,view
791,439,save
4,63,view
28,60,view
454,220,apply
56,218,view
372,280,view
177,381,save
217,86,view
204,451,save
322,353,save
809,68,view
683,46,save
899,152,view
953,341,save
212,400,view
255,177,apply
682,247,view
464,135,apply
638,149,apply
100,197,apply
981,474,view
332,272,view
592,152,apply
784,84,apply
528,44,save
644,443,save
107,59,apply
123,232,save
638,277,apply
344,433,save
579,185,apply
269,230,save
368,251,view
848,228,save
78,226,view
383,150,save
565,244,view
582,99,apply
65,64,apply
879,19,apply
327,480,view
472,78,view
155,346,save
992,116,save
807,187,apply
110,316,save
644,123,apply
821,254,apply
974,257,view
415,84,view
709,354,save
542,329,apply
785,307,view
721,443,apply
588,189,view
885,318,view
56,232,view
758,245,apply
322,166,save
757,267,apply
812,14,apply
49,293,view
174,488,save
553,177,apply
842,57,view
443,74,apply
286,188,apply
186,460,view
123,149,apply
950,335,apply
305,122,save
642,57,apply
421,417,apply
797,210,save
329,24,view
669,277,view
862,64,save
22,426,view
676,316,save
632,25,save
697,418,apply
333,230,apply
553,295,save
70,169,apply
317,76,apply
482,234,view
718,58,view
244,341,apply
314,65,view
22,249,view
498,206,apply
814,436,view
988,333,apply
902,443,apply
561,329,view
721,331,save
355,194,view
896,484,apply
718,350,view
767,499,save
886,89,save
272,74,save
365,464,save
995,98,save
937,186,save
967,346,apply
248,251,view
856,228,view
729,82,save
646,263,save
107,411,save
904,274,save
505,419,apply
445,317,save
867,496,save
321,54,save
977,333,view
571,130,save
462,345,view
804,39,save
868,473,save
947,458,view
930,234,view
422,88,apply
944,255,apply
382,54,apply
191,102,save
704,448,apply
485,50,apply
972,232,view
942,495,view
286,194,apply
955,136,apply
786,453,save
986,275,save
399,233,view
902,491,view
862,5,apply
257,389,view
300,214,apply
697,8,apply
492,289,apply
998,343,view
480,386,save
356,202,save
949,246,view
606,264,save
953,220,view
629,127,save
790,103,save
365,89,view
412,301,view
607,213,save
790,80,apply
568,234,apply
531,68,save
997,374,save
748,29,save
175,496,save
532,460,apply
933,291,apply
418,476,view
769,165,save
166,174,apply
512,158,view
717,323,save
889,76,save
259,84,save
950,35,view
230,442,view
532,26,save
909,159,save
695,316,apply
70,220,view
379,212,view
97,16,apply
824,396,view
517,334,apply
515,210,save
417,341,view
890,241,view
443,377,save
275,6,view
775,180,apply
286,211,save
69,107,apply
962,16,save
374,184,view
308,52,view
790,239,apply
527,170,save
400,433,save
204,423,view
716,91,view
9,132,save
178,423,apply
151,86,view
447,361,save
367,149,view
650,193,save
22,142,save
287,25,view
976,207,view
205,2,view
371,313,apply
840,200,save
414,477,save
193,317,apply
639,47,save
145,329,view
540,34,apply
368,307,apply
534,11,save
25,92,save
758,468,apply
956,199,apply
706,275,save
377,55,apply
320,58,apply
944,268,save
81,432,view
356,51,apply
980,360,apply
411,398,view
294,269,save
200,23,save
516,456,view
863,142,view
121,321,save
128,70,view
183,145,apply
139,37,save
525,36,view
128,307,view
365,333,view
365,192,view
975,180,apply
595,440,view
343,267,apply
197,159,apply
178,86,save
632,204,save
204,89,apply
261,452,save
229,351,save
227,381,save
187,499,save
715,79,save
840,287,save
308,150,save
894,299,save
997,205,view
457,425,apply
516,332,save
624,75,save
51,225,view
644,321,view
399,284,view
746,198,view
360,281,apply
68,492,view
285,211,apply
421,372,view
139,293,save
369,251,view
575,186,view
119,406,view
88,418,apply
440,206,view
711,144,view
925,391,apply
234,250,apply
757,99,apply
212,202,apply
888,326,apply
317,111,view
166,497,view
145,93,view
254,50,save
862,453,save
171,500,apply
977,482,view
126,327,save
166,347,view
162,320,save
219,138,save
620,69,save
593,311,view
953,22,apply
246,130,view
730,221,view
437,14,apply
348,63,apply
579,157,view
991,290,view
23,99,view
805,241,apply
263,357,save
74,244,save
824,58,apply
886,181,view
985,358,save
739,220,save
760,379,apply
394,222,apply
302,407,apply
486,290,save
573,282,view
795,484,view
386,202,apply
681,14,save
101,83,save
599,335,save
459,391,apply
890,369,save
85,29,save
125,242,apply
49,497,save
487,231,save
392,10,view
985,292,view
615,358,apply
791,30,view
798,12,apply
16,452,view
985,380,apply
608,1,save
531,95,save
692,266,save
558,398,save
821,387,view
580,55,apply
97,5,view
511,199,apply
984,297,save
51,424,view
220,22,save
42,308,save
446,85,view
103,58,save
116,354,view
290,207,view
56,5,view
521,118,view
152,230,save
358,331,save
606,224,apply
78,189,view
140,86,save
197,499,save
968,485,apply
50,207,apply
960,422,view
465,325,apply
665,346,view
415,278,save
799,40,apply
77,183,apply
906,366,save
77,206,apply
18,414,view
920,126,save
799,219,save
597,387,apply
65,443,save
866,282,view
179,226,view
229,409,view
788,124,apply
461,165,view
449,489,save
570,386,apply
653,247,view
641,416,apply
992,414,view
916,119,save
176,8,view
34,56,save
170,327,apply
482,103,save
505,458,view
971,174,apply
66,461,view
601,452,apply
52,314,save
487,74,view
669,176,save
726,401,apply
879,55,save
177,180,apply
825,118,apply
744,87,save
970,498,apply
402,61,save
39,287,view
678,233,save
906,8,view
604,388,apply
862,162,view
712,81,save
326,241,view
917,431,save
65,104,view
791,466,apply
229,244,apply
442,45,save
385,82,view
729,205,save
665,435,view
830,325,view
879,39,apply
205,447,view
130,27,view
697,82,save
262,33,save
544,351,view
624,257,save
854,336,apply
535,180,save
609,144,save
438,147,view
623,223,apply
432,45,save
131,362,save
25,99,view
60,71,view
613,43,save
272,76,apply
90,35,save
930,420,apply
430,8,view
76,249,view
897,253,apply
67,454,view
722,269,view
219,373,save
882,331,apply
31,256,save
180,28,apply
319,325,view
323,344,apply
578,27,view
736,262,save
559,98,save
863,417,view
796,112,view
89,222,view
921,15,apply
431,234,apply
500,161,apply
936,84,apply
462,128,save
477,260,apply
863,450,apply
230,425,view
237,51,apply
996,369,view
903,39,save
639,44,apply
740,42,apply
33,308,apply
383,437,save
894,250,apply
814,196,save
57,399,save
970,377,view
998,330,apply
683,270,apply
455,266,save
317,8,save
295,412,view
896,494,save
309,324,view
766,366,view
395,103,save
890,374,apply
882,488,view
231,67,view
639,235,save
279,418,apply
727,3,view
335,11,save
449,170,apply
491,303,apply
767,71,apply
774,109,apply
907,474,apply
691,412,apply
752,480,apply
445,57,view
467,60,save
955,20,apply
582,473,view
106,395,apply
125,134,apply
888,206,view
572,138,view
175,425,save
264,158,save
832,265,apply
405,434,save
293,7,save
281,47,view
217,225,apply
171,52,view
796,94,save
641,364,save
874,132,view
591,437,apply
252,129,apply
1,161,save
924,382,save
796,110,view
944,6,view
678,328,view
48,500,save
697,358,view
594,374,view
815,222,save
616,298,save
487,274,view
765,285,save
455,430,view
29,425,view
831,209,apply
381,326,save
24,40,apply
615,147,save
62,35,view
751,14,save
647,298,view
36,410,view
235,200,apply
142,140,view
733,208,view
147,109,view
741,264,view
321,154,view
812,165,save
25,88,save
467,303,save
576,63,apply
456,324,apply
752,181,apply
812,114,apply
806,248,apply
628,128,view
883,14,view
642,322,save
445,26,save
145,350,view
977,480,save
493,473,view
479,273,apply
683,188,view
565,360,apply
948,403,save
115,257,save
719,14,apply
229,208,save
196,219,save
776,492,save
967,101,view
1,101,apply
294,97,view
845,316,save
148,45,apply
520,25,save
430,28,apply
752,61,apply
290,341,apply
850,288,view
923,227,save
919,436,view
907,203,view
308,168,view
761,123,save
672,18,save
411,379,save
596,48,view
418,303,apply
192,381,view
309,286,apply
64,266,save
604,408,view
238,122,apply
9,478,apply
710,487,view
12,214,view
801,436,save
138,31,save
794,369,save
156,480,save
481,11,save
157,170,save
811,443,save
646,295,apply
422,211,apply
376,3,save
699,445,view
293,217,apply
614,223,view
935,37,save
739,424,apply
548,257,save
143,406,save
63,103,apply
112,61,view
101,52,apply
419,464,apply
973,253,view
107,234,view
993,346,view
676,443,apply
28,495,save
200,362,save
102,365,view
424,14,apply
428,94,apply
608,274,view
574,30,apply
225,203,apply
955,48,view
430,456,save
62,154,view
737,143,save
798,137,save
838,178,save
642,78,save
340,402,save
842,368,save
370,70,apply
956,476,save
692,12,save
591,123,apply
681,24,save
498,296,apply
927,187,view
907,286,apply
234,29,apply
424,430,save
82,441,save
72,300,apply
809,162,apply
795,178,save
735,242,apply
712,472,save
684,20,view
768,20,view
776,452,save
921,348,save
46,49,save
31,292,save
745,494,view
3,74,apply
694,263,view
938,159,apply
451,358,view
598,308,view
659,366,save
872,36,view
712,117,view
910,441,save
87,173,save
843,63,view
559,44,save
381,438,save
666,458,apply
97,38,save
324,308,view
187,195,view
472,314,save
635,266,apply
450,191,apply
108,326,save
177,214,apply
866,21,apply
746,431,save
25,390,apply
988,382,view
717,254,apply
4,153,apply
63,132,apply
508,434,apply
343,408,save
831,328,save
990,366,save
851,499,view
776,217,view
285,328,apply
621,73,apply
29,436,save
944,150,save
594,211,save
221,356,save
147,432,save
953,154,apply
647,127,view
589,19,apply
314,360,view
683,392,apply
653,317,view
580,117,view
708,235,apply
662,250,view
295,398,view
422,173,view
414,33,view
843,230,save
754,18,view
283,358,view
591,160,view
576,409,view
731,470,save
773,241,apply
958,311,save
333,157,view
462,123,view
358,191,apply
183,478,apply
30,291,apply
749,112,view
761,424,save
266,387,save
287,120,view
21,182,view
285,103,save
474,372,save
18,50,apply
573,69,save
657,267,view
800,449,apply
415,18,view
810,218,apply
693,114,view
256,289,save
704,477,view
575,452,view
329,378,save
61,377,view
859,269,view
806,198,view
338,432,view
246,234,view
733,338,apply
538,97,save
242,21,save
845,282,view
379,167,save
538,364,view
871,32,view
347,443,save
28,302,view
472,237,apply
241,262,save
960,278,view
850,63,save
9,459,apply
870,385,save
369,389,save
17,98,save
90,249,save
247,247,view
174,388,save
842,11,save
550,3,apply
515,49,save
403,92,apply
930,468,apply
200,427,save
118,343,view
730,416,save
158,413,view
792,432,view
766,401,save
117,245,view
46,313,apply
351,454,apply
863,310,save
744,67,view
704,70,apply
696,157,view
343,463,view
662,55,save
980,137,save
769,302,apply
102,254,view
370,181,apply
250,220,view
987,44,save
693,246,apply
111,224,save
678,361,save
207,116,view
664,273,apply
86,27,view
238,482,save
318,154,save
863,165,view
152,196,view
81,446,apply
324,320,apply
837,456,view
959,212,save
831,12,view
823,337,view
662,144,apply
940,224,view
931,275,save
75,223,view
770,290,apply
747,472,apply
320,349,view
320,303,view
940,221,view
476,318,view
697,107,apply
292,377,view
245,90,apply
839,312,apply
429,29,view
901,283,apply
187,29,view
587,87,view
851,387,view
657,96,save
465,414,view
642,348,view
348,220,save
161,230,view
88,255,save
951,187,view
724,329,view
706,312,view
568,241,save
514,36,view
132,254,view
81,427,apply
981,393,apply
117,8,apply
375,192,apply
63,133,apply
55,408,view
54,246,apply
839,223,apply
250,348,save
484,226,view
668,232,view
871,158,apply
800,65,apply
120,474,save
278,447,apply
220,487,view
310,25,save
254,306,view
55,471,view
242,438,view
75,209,view
532,460,view
660,174,apply
133,448,save
1,382,save
147,308,save
234,334,save
176,44,save
260,255,view
782,258,apply
782,45,save
487,266,save
480,326,view
555,208,apply
881,322,save
929,459,apply
203,79,view
718,423,save
622,121,view
756,258,view
566,64,apply
366,15,view
634,377,save
987,154,view
920,293,apply
332,451,view
412,442,view
550,238,apply
974,406,apply
232,479,save
495,437,save
647,189,save
718,117,view
841,102,save
144,494,view
383,497,apply
769,148,apply
229,82,apply
744,363,view
461,33,view
362,285,save
525,89,save
490,407,save
725,172,save
959,437,apply
67,229,save
965,85,save
878,208,save
398,132,view
382,250,view
516,316,view
299,70,save
179,467,save
567,494,view
691,247,view
458,398,save
540,294,save
333,241,apply
692,422,save
261,131,view
365,381,apply
990,327,save
507,215,save
39,234,view
594,1,apply
622,337,view
418,336,view
544,453,apply
978,104,save
581,63,apply
962,336,save
313,223,apply
485,194,view
204,146,save
331,368,apply
651,442,save
810,38,view
585,358,apply
12,294,apply
133,20,view
317,8,apply
867,434,save
371,115,view
257,322,view
649,44,save
874,335,apply
366,476,apply
978,413,apply
367,90,view
64,6,save
380,131,apply
133,158,view
108,302,view
291,142,save
113,272,apply
582,316,view
713,171,view
540,293,apply
71,56,save
787,110,save
6,123,view
352,274,view
703,358,apply
581,410,apply
113,139,apply
243,383,save
984,51,save
195,206,view
858,77,apply
990,394,apply
435,250,save
297,138,view
186,460,view
734,5,save
833,320,apply
484,469,view
47,462,apply
163,126,apply
480,64,apply
340,187,save
335,370,view
466,68,apply
279,290,save
912,474,apply
124,232,save
209,296,save
620,28,view
848,243,apply
890,164,save
687,342,save
782,178,apply
183,396,save
586,244,apply
724,391,view
813,211,apply
118,376,view
80,401,save
221,299,save
76,420,apply
250,320,view
191,125,apply
971,120,save
290,68,save
626,275,apply
772,445,view
825,54,apply
26,85,apply
645,195,save
278,325,apply
120,87,apply
106,307,apply
79,2,save
55,155,save
830,412,save
468,55,view
770,225,apply
692,477,save
140,51,apply
535,175,apply
911,127,save
24,265,view
994,258,save
342,249,apply
110,457,save
641,33,save
862,196,apply
568,336,view
343,6,save
475,416,save
719,438,view
94,144,view
489,182,view
337,240,view
410,170,apply
767,265,view
750,76,apply
733,359,view
868,346,view
371,61,save
553,40,view
945,242,apply
98,489,apply
606,191,apply
576,40,save
955,23,apply
245,431,apply
259,485,view
733,12,apply
874,396,save
322,181,apply
910,54,save
91,351,save
819,160,view
551,52,save
988,482,view
387,175,view
134,313,save
706,363,apply
472,191,view
472,302,save
886,342,apply
200,88,save
303,125,save
323,107,save
811,172,view
372,133,save
613,64,save
269,124,apply
87,8,save
388,176,apply
30,167,view
391,344,apply
147,458,save
6,105,save
402,170,apply
774,273,view
171,441,save
755,79,apply
735,457,save
966,146,view
203,292,apply
803,256,save
550,234,save
811,35,apply
176,155,view
901,78,apply
959,442,apply
867,175,view
652,447,save
174,183,apply
238,454,save
317,195,save
878,306,apply
974,427,apply
768,487,save
22,70,apply
4,282,apply
969,330,apply
177,126,save
614,74,view
478,161,apply
643,97,view
235,68,save
760,60,view
310,163,apply
795,433,save
434,276,apply
204,204,apply
458,499,apply
771,11,apply
471,405,view
444,382,view
201,395,save
820,93,view
319,96,view
231,489,view
502,337,save
801,142,save
124,129,view
613,137,view
894,102,view
240,294,save
786,296,view
684,92,apply
112,320,view
367,297,view
271,367,apply
934,118,save
913,62,save
452,405,apply
617,150,apply
50,416,apply
485,493,apply
298,456,save
514,361,apply
339,142,view
957,33,save
180,226,apply
735,285,view
131,321,save
633,372,save
379,429,save
379,484,view
11,390,view
605,299,save
144,325,view
266,187,save
295,100,view
868,130,save
217,236,view
980,59,apply
113,447,view
211,381,apply
495,383,view
136,458,apply
590,58,save
517,309,save
615,18,view
692,446,save
761,27,save
900,398,save
890,90,view
210,323,apply
214,474,view
495,170,save
927,17,save
180,276,save
754,75,view
37,18,view
187,482,save
862,453,save
50,134,view
338,242,save
501,402,save
675,358,view
314,77,view
727,19,view
967,355,apply
9,494,view
623,148,apply
175,15,save
212,232,save
433,278,view
151,493,view
575,471,save
587,115,view
284,317,apply
556,94,save
445,30,save
30,370,save
502,360,apply
965,128,save
628,228,view
600,380,view
161,357,save
347,366,save
639,184,view
123,316,save
3,450,view
912,106,view
951,35,apply
938,171,view
670,472,view
494,376,apply
532,199,apply
862,42,apply
146,135,view
109,435,save
668,485,view
287,196,apply
385,359,apply
424,462,view
58,227,save
668,287,view
469,276,view
633,491,apply
512,264,view
481,84,view
789,340,apply
134,420,save
373,495,save
670,346,apply
892,173,save
787,499,save
308,278,view
364,389,apply
680,293,apply
790,33,apply
618,189,save
264,9,view
36,325,view
971,107,save
123,292,apply
38,314,apply
535,192,apply
817,374,apply
706,123,view
837,249,save
480,72,save
661,97,save
532,313,apply
553,317,save
736,476,view
313,370,view
325,297,view
70,407,save
813,214,view
52,376,view
910,258,save
784,364,apply
730,111,apply
372,483,view
133,389,apply
358,298,save
150,354,save
852,456,save
801,458,save
336,119,view
831,176,save
382,229,apply
526,196,save
890,184,save
291,494,view
772,457,apply
279,27,view
629,309,save
498,324,save
966,378,apply
94,493,view
460,486,apply
83,174,view
996,71,view
693,415,apply
189,495,view
987,312,apply
58,234,save
604,66,apply
458,324,save
337,132,apply
416,445,apply
193,474,save
477,332,view
31,212,view
700,32,view
256,363,save
399,120,apply
481,477,view
589,220,view
852,100,view
732,396,view
589,214,save
11,289,view
918,399,view
620,71,view
501,390,apply
499,463,save
107,494,view
117,208,view
174,205,view
577,77,apply
891,6,save
785,395,apply
19,418,save
753,49,view
858,239,save
787,426,view
980,365,view
3,135,view
460,364,apply
670,342,save
454,195,view
120,210,view
522,153,save
41,357,save
384,12,save
171,496,apply
208,110,view
627,489,save
310,64,apply
260,420,view
34,262,save
490,37,save
794,54,save
433,283,apply
349,457,view
712,252,save
167,452,view
882,266,view
318,25,save
132,148,apply
203,140,save
556,166,save
429,96,save
112,385,view
798,306,apply
776,423,save
14,459,save
181,184,apply
649,181,save
961,157,apply
86,169,apply
451,450,view
813,132,view
590,309,view
64,366,view
733,203,save
295,299,view
975,71,apply
426,467,apply
722,203,apply
730,467,apply
416,401,view
174,314,view
20,379,view
919,153,view
745,253,view
590,169,save
17,439,view
973,324,apply
262,153,save
478,258,apply
369,231,save
821,117,apply
171,374,apply
725,459,apply
360,473,apply
585,438,save
917,373,save
5,306,apply
873,175,apply
694,370,view
963,168,save
129,215,view
943,200,save
771,378,view
523,454,apply
986,461,save
482,295,view
476,324,apply
869,440,apply
642,326,view
972,488,save
875,180,view
959,269,view
871,311,view
949,122,save
373,274,view
742,476,view
464,440,view
27,131,view
152,24,save
787,318,view
182,223,save
602,395,apply
938,459,save
562,453,save
167,98,view
205,499,save
279,141,apply
341,155,save
552,146,apply
441,163,save
838,13,view
320,264,view
276,291,view
592,120,view
983,374,apply
765,344,apply
665,483,apply
558,149,apply
943,178,apply
586,156,apply
517,320,save
456,249,view
51,489,apply
226,186,view
81,168,save
346,84,view
105,421,save
808,46,apply
123,225,apply
519,456,save
665,150,save
398,208,view
999,278,apply
637,291,save
228,333,apply
601,290,apply
28,356,save
657,152,view
848,226,view
138,76,apply
576,1,save
636,8,save
238,360,apply
778,78,save
190,494,view
892,52,view
696,308,apply
747,174,view
637,341,save
580,151,view
536,176,apply
307,82,save
600,388,apply
693,42,save
968,36,view
861,247,apply
140,239,apply
260,252,save
892,197,apply
253,74,save
379,105,apply
304,95,view
786,36,apply
87,425,view
285,372,save
780,414,apply
929,399,view
22,480,save
991,277,view
289,408,save
403,486,view
616,306,save
341,177,save
23,430,view
363,388,apply
723,111,apply
527,249,save
816,83,save
886,295,view
201,51,apply
157,316,view
543,98,apply
243,167,save
55,472,save
685,286,save
74,69,view
340,336,view
808,53,apply
735,31,save
365,433,apply
668,335,view
762,468,save
774,393,view
986,346,save
950,221,apply
859,393,save
743,290,save
637,311,save
745,62,apply
153,258,apply
848,160,apply
360,200,save
326,193,save
122,198,view
379,270,save
990,268,apply
403,170,save
459,211,save
662,153,view
565,88,apply
125,361,view
411,467,view
106,146,save
726,422,save
402,69,save
501,217,apply
975,371,view
832,484,save
49,140,save
200,46,save
12,251,view
643,184,view
83,55,view
834,72,apply
664,238,save
532,436,apply
414,1,apply
956,157,view
243,80,apply
960,1,apply
710,190,apply
486,55,view
301,252,view
876,8,view
119,240,apply
812,32,apply
868,39,save
692,207,view
139,98,save
192,14,apply
185,97,view
128,101,view
575,92,save
421,407,save
379,23,save
529,342,view
879,64,save
526,137,apply
94,246,save
870,199,view
513,401,view
614,167,apply
490,436,view
266,341,apply
844,256,view
886,499,apply
43,234,apply
191,459,save
195,60,view
13,99,view
168,409,apply
534,38,save
669,91,view
415,430,apply
123,480,view
67,479,view
138,189,apply
176,289,apply
405,42,apply
105,55,view
632,181,apply
549,291,apply
453,102,save
92,198,apply
386,91,view
561,97,apply
6,236,save
676,62,apply
555,187,save
249,363,apply
851,321,save
343,27,save
495,235,apply
768,4,view
957,377,save
541,487,save
387,404,save
692,437,apply
509,80,save
802,83,apply
742,206,save
882,374,view
951,139,apply
366,454,apply
680,258,apply
976,17,view
870,180,view
208,344,view
799,142,view
462,214,apply
379,296,save
37,103,save
273,376,view
473,366,apply
447,456,apply
706,346,save
954,165,apply
610,256,apply
706,152,save
97,67,save
618,435,view
562,259,save
162,321,view
454,21,view
181,259,view
126,46,view
76,69,view
891,83,apply
594,346,apply
631,264,save
120,53,apply
195,102,save
752,172,save
247,52,save
606,36,view
53,309,view
362,430,save
221,349,apply
376,313,view
994,266,view
153,486,apply
461,34,apply
101,152,view
526,93,apply
748,362,apply
833,457,view
161,425,view
152,433,save
162,125,apply
91,396,save
354,172,apply
703,31,apply
914,472,view
868,51,apply
271,251,save
130,222,view
994,52,apply
52,446,view
405,278,save
67,79,apply
833,195,save
733,131,save
62,437,apply
536,302,apply
274,495,apply
914,109,apply
598,36,save
59,378,apply
746,147,save
743,66,apply
965,249,apply
394,302,apply
811,167,view
506,318,save
860,271,apply
798,55,view
582,82,view
711,314,apply
460,341,view
855,203,view
662,490,apply
214,130,save
519,277,view
554,267,view
525,119,view
28,239,apply
903,384,apply
579,431,save
750,37,save
635,73,apply
80,442,apply
186,268,view
530,200,apply
463,377,save
478,458,view
187,39,save
587,383,apply
980,307,view
88,280,apply
799,93,save
350,329,apply
512,457,view
694,443,save
21,481,view
806,88,save
268,240,save
578,140,save
571,100,view
287,147,apply
831,138,save
523,71,view
83,22,save
138,108,save
772,460,save
356,380,view
367,84,save
985,1,view
134,248,save
840,448,apply
450,237,view
674,18,view
452,270,apply
640,491,apply
244,65,save
681,150,apply
147,8,apply
69,351,view
61,3,save
66,292,apply
584,203,apply
353,74,apply
614,301,view
505,259,apply
381,238,save
844,101,view
118,462,save
103,257,apply
780,95,view
521,487,apply
466,467,view
522,450,apply
657,415,save
824,295,save
877,479,view
929,237,apply
679,103,save
409,405,save
640,366,apply
258,373,view
995,163,view
127,103,save
964,490,save
466,36,save
537,365,save
935,498,save
306,179,apply
947,32,view
4,169,save
915,190,save
316,220,apply
773,44,apply
988,400,apply
905,82,save
280,174,apply
19,366,view
224,423,view
455,398,view
9,173,view
200,58,apply
50,464,apply
6,281,apply
49,128,apply
762,152,save
239,473,apply
511,292,apply
153,171,save
18,487,save
418,25,save
634,328,apply
286,249,view
579,125,view
75,184,apply
72,206,view
122,64,apply
886,86,view
101,397,apply
962,39,view
96,239,save
291,262,view
406,206,apply
837,62,apply
276,165,save
572,103,view
719,368,view
91,374,view
713,114,view
807,168,apply
34,204,save
838,345,save
679,382,save
10,166,view
8,164,apply
381,204,save
691,475,save
506,315,view
364,27,save
151,252,save
234,259,save
326,491,apply
500,194,view
523,211,apply
486,413,save
333,23,view
603,339,apply
604,252,view
253,474,view
430,123,save
873,100,apply
362,71,view
235,300,save
730,371,view
978,164,save
192,252,apply
277,102,apply
587,45,view
171,98,apply
950,156,view
474,20,save
292,91,apply
506,389,save
286,224,apply
772,405,apply
493,459,apply
43,242,view
611,385,save
289,43,save
209,85,save
934,430,save
384,88,view
232,9,view
451,210,view
512,290,apply
234,99,view
294,373,save
442,325,save
971,214,view
969,249,apply
357,377,view
314,379,save
508,458,save
800,153,save
476,245,apply
238,25,view
605,150,save
191,160,save
346,143,apply
149,20,save
